PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
22359541,Fungal melanins differ in planar stacking distances,"Casadevall A, Nakouzi A, Crippa PR, Eisner M.",PLoS One. 2012;7(2):e30299. doi: 10.1371/journal.pone.0030299. Epub 2012 Feb 16.,Casadevall A,PLoS One,2012,2012/2/24,PMC3281024,,10.1371/journal.pone.0030299
23035440,Antimicrobial activity of zirconia (ZrO2) nanoparticles and zirconium complexes,"Jangra SL, Stalin K, Dilbaghi N, Kumar S, Tawale J, Singh SP, Pasricha R.",J Nanosci Nanotechnol. 2012 Sep;12(9):7105-12. doi: 10.1166/jnn.2012.6574.,Jangra SL,J Nanosci Nanotechnol,2012,2012/10/6,,,10.1166/jnn.2012.6574
22975164,Biotransformation of natural compounds: unexpected thio conjugation of Sch-642305 with 3-mercaptolactate catalyzed by Aspergillus niger ATCC 16404 cells,"Adelin E, Martin MT, Bricot MF, Cortial S, Retailleau P, Ouazzani J.",Phytochemistry. 2012 Dec;84:135-40. doi: 10.1016/j.phytochem.2012.08.002. Epub 2012 Sep 10.,Adelin E,Phytochemistry,2012,2012/9/15,,,10.1016/j.phytochem.2012.08.002
22509851,Medium optimization of antifungal activity production by Bacillus amyloliquefaciens using statistical experimental design,"Mezghanni H, Khedher SB, Tounsi S, Zouari N.",Prep Biochem Biotechnol. 2012;42(3):267-78. doi: 10.1080/10826068.2011.614989.,Mezghanni H,Prep Biochem Biotechnol,2012,2012/4/19,,,10.1080/10826068.2011.614989
22884703,Production of Aspergillus niger β-mannosidase in Pichia pastoris,"Fliedrová B, Gerstorferová D, Křen V, Weignerová L.",Protein Expr Purif. 2012 Oct;85(2):159-64. doi: 10.1016/j.pep.2012.07.012. Epub 2012 Aug 3.,Fliedrová B,Protein Expr Purif,2012,2012/8/14,,,10.1016/j.pep.2012.07.012
22285824,[Pathogenesis of invasive fungal infections],"Garcia-Vidal C, Carratalà J.",Enferm Infecc Microbiol Clin. 2012 Mar;30(3):151-8. doi: 10.1016/j.eimc.2011.09.011. Epub 2012 Jan 28.,Garcia-Vidal C,Enferm Infecc Microbiol Clin,2012,2012/1/31,,,10.1016/j.eimc.2011.09.011
22975425,Molecular simulation of flavin adenine dinucleotide immobilized on charged single-walled carbon nanotubes for biosensor applications,"Yang G, Kang Z, Ye X, Wu T, Zhu Q.",Biomaterials. 2012 Dec;33(34):8757-70. doi: 10.1016/j.biomaterials.2012.08.053. Epub 2012 Sep 11.,Yang G,Biomaterials,2012,2012/9/15,,,10.1016/j.biomaterials.2012.08.053
22574193,A simple and accurate two-step long DNA sequences synthesis strategy to improve heterologous gene expression in pichia,"Yang JK, Chen FY, Yan XX, Miao LH, Dai JH.",PLoS One. 2012;7(5):e36607. doi: 10.1371/journal.pone.0036607. Epub 2012 May 4.,Yang JK,PLoS One,2012,2012/5/11,PMC3344903,,10.1371/journal.pone.0036607
22654107,L-xylo-3-hexulose reductase is the missing link in the oxidoreductive pathway for D-galactose catabolism in filamentous fungi,"Mojzita D, Herold S, Metz B, Seiboth B, Richard P.",J Biol Chem. 2012 Jul 27;287(31):26010-8. doi: 10.1074/jbc.M112.372755. Epub 2012 May 31.,Mojzita D,J Biol Chem,2012,2012/6/2,PMC3406684,,10.1074/jbc.M112.372755
22578592,Producing bioethanol from cellulosic hydrolyzate via co-immobilized cultivation strategy,"Liu YK, Yang CA, Chen WC, Wei YH.",J Biosci Bioeng. 2012 Aug;114(2):198-203. doi: 10.1016/j.jbiosc.2012.03.005. Epub 2012 May 10.,Liu YK,J Biosci Bioeng,2012,2012/5/15,,,10.1016/j.jbiosc.2012.03.005
22455842,[Application of PCR combined with reverse line blot assay in detection and identification of common pathogenic Aspergillus in fungal sinusitis],"Li LL, Zhao ZT, Wan Z, Li RY, Liu HG.",Zhonghua Bing Li Xue Za Zhi. 2012 Jan;41(1):6-10.,Li LL,Zhonghua Bing Li Xue Za Zhi,2012,2012/3/30,,,
22500738,Structure-activity relationship of citrus polymethoxylated flavones and their inhibitory effects on Aspergillus niger,"Liu L, Xu X, Cheng D, Yao X, Pan S.",J Agric Food Chem. 2012 May 2;60(17):4336-41. doi: 10.1021/jf3012163. Epub 2012 Apr 20.,Liu L,J Agric Food Chem,2012,2012/4/17,,,10.1021/jf3012163
22530871,Synergistic action of both Aspergillus niger and Burkholderia cepacea in co-culture increases phosphate solubilization in growth medium,"Braz RR, Nahas E.",FEMS Microbiol Lett. 2012 Jul;332(1):84-90. doi: 10.1111/j.1574-6968.2012.02580.x. Epub 2012 May 15.,Braz RR,FEMS Microbiol Lett,2012,2012/4/26,,,10.1111/j.1574-6968.2012.02580.x
21562828,Protein-protein docking on molecular models of Aspergillus niger RNase and human actin: novel target for anticancer therapeutics,"Gundampati RK, Chikati R, Kumari M, Sharma A, Pratyush DD, Jagannadham MV, Kumar CS, Debnath Das M.",J Mol Model. 2012 Feb;18(2):653-62. doi: 10.1007/s00894-011-1078-4. Epub 2011 May 12.,Gundampati RK,J Mol Model,2012,2011/5/13,,,10.1007/s00894-011-1078-4
22982636,Improvement of tea leaves fermentation through pectinases,"Thakur J, Gupta R.",Acta Microbiol Immunol Hung. 2012 Sep;59(3):321-34. doi: 10.1556/AMicr.59.2012.3.3.,Thakur J,Acta Microbiol Immunol Hung,2012,2012/9/18,,,10.1556/AMicr.59.2012.3.3
23148719,Iron oxide filled magnetic carbon nanotube-enzyme conjugates for recycling of amyloglucosidase: toward useful applications in biofuel production process,"Goh WJ, Makam VS, Hu J, Kang L, Zheng M, Yoong SL, Udalagama CN, Pastorin G.",Langmuir. 2012 Dec 11;28(49):16864-73. doi: 10.1021/la303046m. Epub 2012 Nov 28.,Goh WJ,Langmuir,2012,2012/11/15,,,10.1021/la303046m
24750887,Biodegradable and bioactive CGP/PVA film for fungal growth inhibition,"Silva BD, Ulhoa CJ, Batista KA, Di Medeiros MC, Da Silva Filho RR, Yamashita F, Fernandes KF.",Carbohydr Polym. 2012 Jul 1;89(3):964-70. doi: 10.1016/j.carbpol.2012.04.052. Epub 2012 Apr 28.,Silva BD,Carbohydr Polym,2012,2014/4/23,,,10.1016/j.carbpol.2012.04.052
22101445,Improving phytase enzyme activity in a recombinant phyA mutant phytase from Aspergillus niger N25 by error-prone PCR,"Liao Y, Zeng M, Wu ZF, Chen H, Wang HN, Wu Q, Shan Z, Han XY.",Appl Biochem Biotechnol. 2012 Feb;166(3):549-62. doi: 10.1007/s12010-011-9447-0. Epub 2011 Nov 19.,Liao Y,Appl Biochem Biotechnol,2012,2011/11/22,,,10.1007/s12010-011-9447-0
21740469,Epidemiological and clinico-mycological profile of fungal wound infection from largest burn centre in Asia,"Capoor MR, Gupta S, Sarabahi S, Mishra A, Tiwari VK, Aggarwal P.",Mycoses. 2012 Mar;55(2):181-8. doi: 10.1111/j.1439-0507.2011.02065.x. Epub 2011 Jul 10.,Capoor MR,Mycoses,2012,2011/7/12,,,10.1111/j.1439-0507.2011.02065.x
22965306,Graphene oxide as a matrix for the immobilization of glucose oxidase,"Zhou L, Jiang Y, Gao J, Zhao X, Ma L.",Appl Biochem Biotechnol. 2012 Nov;168(6):1635-42. doi: 10.1007/s12010-012-9884-4. Epub 2012 Sep 11.,Zhou L,Appl Biochem Biotechnol,2012,2012/9/12,,,10.1007/s12010-012-9884-4
22719855,Rational redesign of glucose oxidase for improved catalytic function and stability,"Holland JT, Harper JC, Dolan PL, Manginell MM, Arango DC, Rawlings JA, Apblett CA, Brozik SM.",PLoS One. 2012;7(6):e37924. doi: 10.1371/journal.pone.0037924. Epub 2012 Jun 13.,Holland JT,PLoS One,2012,2012/6/22,PMC3374809,,10.1371/journal.pone.0037924
22172026,Development of miconazole nitrate containing chitosan microcapsules and their anti-Aspergillus niger activity,"Yuen CW, Kan CW, Cheuk KL, Cheung HC, Cheng SY, Yip J, Lam PL.",J Microencapsul. 2012;29(5):505-10. doi: 10.3109/02652048.2011.642017. Epub 2011 Dec 16.,Yuen CW,J Microencapsul,2012,2011/12/17,,,10.3109/02652048.2011.642017
23059627,Prenylated flavonoids from the roots of Desmodium caudatum and evaluation of their antifungal activity,"Sasaki H, Kashiwada Y, Shibatav H, Takaishi Y.",Planta Med. 2012 Nov;78(17):1851-6. doi: 10.1055/s-0032-1315391. Epub 2012 Oct 11.,Sasaki H,Planta Med,2012,2012/10/13,,,10.1055/s-0032-1315391
22986200,Efficacy of the application of a coating composed of chitosan and Origanum vulgare L. essential oil to control Rhizopus stolonifer and Aspergillus niger in grapes (Vitis labrusca L.),"dos Santos NS, Athayde Aguiar AJ, de Oliveira CE, Veríssimo de Sales C, de Melo E Silva S, Sousa da Silva R, Stamford TC, de Souza EL.",Food Microbiol. 2012 Dec;32(2):345-53. doi: 10.1016/j.fm.2012.07.014. Epub 2012 Aug 7.,dos Santos NS,Food Microbiol,2012,2012/9/19,,,10.1016/j.fm.2012.07.014
23029229,Non-structured amino-acid impact on GH11 differs from GH10 xylanase,"Liu L, Sun X, Yan P, Wang L, Chen H.",PLoS One. 2012;7(9):e45762. doi: 10.1371/journal.pone.0045762. Epub 2012 Sep 21.,Liu L,PLoS One,2012,2012/10/3,PMC3448673,,10.1371/journal.pone.0045762
22721712,"Synthesis and evaluation of novel 3a,9a-dihydro-1-ethoxycarbonyl-1-cyclopenteno[5,4-b]benzopyran-4-ones as antifungal agents","Goel R, Sharma V, Budhiraja A, Ishar MP.",Bioorg Med Chem Lett. 2012 Jul 15;22(14):4665-7. doi: 10.1016/j.bmcl.2012.05.086. Epub 2012 May 30.,Goel R,Bioorg Med Chem Lett,2012,2012/6/23,,,10.1016/j.bmcl.2012.05.086
22082447,Changes in the content of bioactive polyphenolic compounds of olive mill wastewater by the action of exogenous enzymes,"Hamza M, Khoufi S, Sayadi S.",J Agric Food Chem. 2012 Jan 11;60(1):66-73. doi: 10.1021/jf203274q. Epub 2011 Dec 20.,Hamza M,J Agric Food Chem,2012,2011/11/16,,,10.1021/jf203274q
22847186,Enzymatic conversion of xylan residues from dilute acid-pretreated corn stover,"Shekiro J, Kuhn EM, Selig MJ, Nagle NJ, Decker SR, Elander RT.",Appl Biochem Biotechnol. 2012 Sep;168(2):421-33. doi: 10.1007/s12010-012-9786-5. Epub 2012 Jul 31.,Shekiro J,Appl Biochem Biotechnol,2012,2012/8/1,PMC3458197,,10.1007/s12010-012-9786-5
22870999,Nitrate reduction by commercially available nitrate reductases: bio-catalytic potentials and enzymatic activities in the presence of metals ions,"Ntoko FA, Senwo ZN.",J Environ Sci Health A Tox Hazard Subst Environ Eng. 2012;47(13):2028-34. doi: 10.1080/10934529.2012.695572.,Ntoko FA,J Environ Sci Health A Tox Hazard Subst Environ Eng,2012,2012/8/9,,,10.1080/10934529.2012.695572
22493301,A low-molecular-mass aspartic protease inhibitor from a novel Penicillium sp.: implications in combating fungal infections,"Menon V, Rao M.",Microbiology (Reading). 2012 Jul;158(Pt 7):1897-1907. doi: 10.1099/mic.0.058511-0. Epub 2012 Apr 5.,Menon V,Microbiology (Reading),2012,2012/4/12,,,10.1099/mic.0.058511-0
22912594,Uncovering the genome-wide transcriptional responses of the filamentous fungus Aspergillus niger to lignocellulose using RNA sequencing,"Delmas S, Pullan ST, Gaddipati S, Kokolski M, Malla S, Blythe MJ, Ibbett R, Campbell M, Liddell S, Aboobaker A, Tucker GA, Archer DB.",PLoS Genet. 2012;8(8):e1002875. doi: 10.1371/journal.pgen.1002875. Epub 2012 Aug 9.,Delmas S,PLoS Genet,2012,2012/8/23,PMC3415456,,10.1371/journal.pgen.1002875
22286832,Enzymatic hydrolysis of recovered office printing paper with low enzyme dosages to produce fermentable sugars,"Chen H, Venditti RA, Jameel H, Park S.",Appl Biochem Biotechnol. 2012 Mar;166(5):1121-36. doi: 10.1007/s12010-011-9498-2.,Chen H,Appl Biochem Biotechnol,2012,2012/1/31,,,10.1007/s12010-011-9498-2
23101388,Degradation of nicosulfuron by Bacillus subtilis YB1 and Aspergillus niger YF1,"Lu XH, Kang ZH, Tao B, Wang YN, Dong JG, Zhang JL.",Prikl Biokhim Mikrobiol. 2012 Sep-Oct;48(5):510-5.,Lu XH,Prikl Biokhim Mikrobiol,2012,2012/10/30,,,
22133435,Cloning and functional expression of the mitochondrial alternative oxidase gene (aox1) of Aspergillus niger in Lactococcus lactis and its induction by oxidizing conditions,"Papagianni M, Avramidis N.",Enzyme Microb Technol. 2012 Jan 5;50(1):17-21. doi: 10.1016/j.enzmictec.2011.09.013. Epub 2011 Oct 6.,Papagianni M,Enzyme Microb Technol,2012,2011/12/3,,,10.1016/j.enzmictec.2011.09.013
22858549,Are epidemiologic cut-off values predictors of the in vivo efficacy of azoles in experimental aspergillosis?,"Calvo E, Pastor FJ, Sutton DA, Fothergill AW, Rinaldi MG, Salas V, Guarro J.",Diagn Microbiol Infect Dis. 2012 Oct;74(2):158-65. doi: 10.1016/j.diagmicrobio.2012.06.021. Epub 2012 Jul 31.,Calvo E,Diagn Microbiol Infect Dis,2012,2012/8/4,,,10.1016/j.diagmicrobio.2012.06.021
22652223,Hybrids of ravuconazole: synthesis and biological evaluation,"Gaikwad ND, Patil SV, Bobade VD.",Eur J Med Chem. 2012 Aug;54:295-302. doi: 10.1016/j.ejmech.2012.05.010. Epub 2012 May 15.,Gaikwad ND,Eur J Med Chem,2012,2012/6/2,,,10.1016/j.ejmech.2012.05.010
22116409,Evaluation of cellulases produced from four fungi cultured on furfural residues and microcrystalline cellulose,"Liu HQ, Feng Y, Zhao DQ, Jiang JX.",Biodegradation. 2012 Jun;23(3):465-72. doi: 10.1007/s10532-011-9525-6. Epub 2011 Nov 25.,Liu HQ,Biodegradation,2012,2011/11/26,,,10.1007/s10532-011-9525-6
22833422,In Situ fuel processing in a microbial fuel cell,"Bahartan K, Amir L, Israel A, Lichtenstein RG, Alfonta L.",ChemSusChem. 2012 Sep;5(9):1820-5. doi: 10.1002/cssc.201200063. Epub 2012 Jul 25.,Bahartan K,ChemSusChem,2012,2012/7/27,,,10.1002/cssc.201200063
22567887,[Production of enzyme preparations on the basis of Penicillum canescens recombinant strains with a high ability for the hydrolysis of plant materials],"Volkov PV, Rozhkova AM, Pravil'nikov AG, Andrianov RM, Dotsenko GS, Bekkarevich AO, Koshelev AV, Okunev ON, Zorov IN, Sinitsyn AP.",Prikl Biokhim Mikrobiol. 2012 Jan-Feb;48(1):66-73.,Volkov PV,Prikl Biokhim Mikrobiol,2012,2012/5/10,,,
22911344,Simultaneous allergen inactivation and detoxification of castor bean cake by treatment with calcium compounds,"Fernandes KV, Deus-de-Oliveira N, Godoy MG, Guimarães ZA, Nascimento VV, Melo EJ, Freire DM, Dansa-Petretski M, Machado OL.",Braz J Med Biol Res. 2012 Nov;45(11):1002-10. doi: 10.1590/s0100-879x2012007500132. Epub 2012 Aug 23.,Fernandes KV,Braz J Med Biol Res,2012,2012/8/23,PMC3854158,,10.1590/s0100-879x2012007500132
22816873,Control of enzyme-solid interactions via chemical modification,"Chowdhury R, Stromer B, Pokharel B, Kumar CV.",Langmuir. 2012 Aug 14;28(32):11881-9. doi: 10.1021/la3022003. Epub 2012 Aug 3.,Chowdhury R,Langmuir,2012,2012/7/24,,,10.1021/la3022003
22426711,Study of new feruloyl esterases to understand lipase evolution: the case of Bacillus flexus,"Sánchez-González M, Blanco-Gámez A, Parra-Saldívar R, Mateos-Díaz JC, Estrada-Alvarado MI.",Methods Mol Biol. 2012;861:53-61. doi: 10.1007/978-1-61779-600-5_3.,Sánchez-González M,Methods Mol Biol,2012,2012/3/20,,,10.1007/978-1-61779-600-5_3
23678643,"Phytochemical and antifungal activities of Uvaria. chamae leaves and roots, Spondias mombin leaves and bark and Combretum racemosum leaves","Okwuosa OM, Chukwura EI, Chukwuma GO, Okwuosa CN, Enweani IB, Agbakoba NR, Chukwuma CM, Manafa PO, Umedum CU.",Afr J Med Med Sci. 2012 Dec;41 Suppl:99-103.,Okwuosa OM,Afr J Med Med Sci,2012,2013/5/18,,,
22629156,"Lethal effects of Aspergillus niger against mosquitoes vector of filaria, malaria, and dengue: a liquid mycoadulticide","Singh G, Prakash S.",ScientificWorldJournal. 2012;2012:603984. doi: 10.1100/2012/603984. Epub 2012 May 1.,Singh G,ScientificWorldJournal,2012,2012/5/26,PMC3354556,,10.1100/2012/603984
22846479,Genome-wide expression analysis upon constitutive activation of the HacA bZIP transcription factor in Aspergillus niger reveals a coordinated cellular response to counteract ER stress,"Carvalho ND, Jørgensen TR, Arentshorst M, Nitsche BM, van den Hondel CA, Archer DB, Ram AF.",BMC Genomics. 2012 Jul 30;13:350. doi: 10.1186/1471-2164-13-350.,Carvalho ND,BMC Genomics,2012,2012/8/1,PMC3472299,,10.1186/1471-2164-13-350
23163331,"Biochemical-, biophysical-, and microarray-based antifungal evaluation of the buffer-mediated synthesized nano zinc oxide: an in vivo and in vitro toxicity study","Patra P, Mitra S, Debnath N, Goswami A.",Langmuir. 2012 Dec 11;28(49):16966-78. doi: 10.1021/la304120k. Epub 2012 Nov 28.,Patra P,Langmuir,2012,2012/11/21,,,10.1021/la304120k
22239249,An implantable biofuel cell for a live insect,"Rasmussen M, Ritzmann RE, Lee I, Pollack AJ, Scherson D.",J Am Chem Soc. 2012 Jan 25;134(3):1458-60. doi: 10.1021/ja210794c. Epub 2012 Jan 13.,Rasmussen M,J Am Chem Soc,2012,2012/1/14,,,10.1021/ja210794c
23106968,"Isolation and biological activities of decanal, linalool, valencene, and octanal from sweet orange oil","Liu K, Chen Q, Liu Y, Zhou X, Wang X.",J Food Sci. 2012 Nov;77(11):C1156-61. doi: 10.1111/j.1750-3841.2012.02924.x. Epub 2012 Oct 26.,Liu K,J Food Sci,2012,2012/10/31,,,10.1111/j.1750-3841.2012.02924.x
22498464,Preparation of a cellulose-based enzyme membrane using ionic liquid to lengthen the duration of enzyme stability,"Yabuki S, Hirata Y, Sato Y, Iijima S.",Anal Sci. 2012;28(4):373-7. doi: 10.2116/analsci.28.373.,Yabuki S,Anal Sci,2012,2012/4/14,,,10.2116/analsci.28.373
22283641,Complementary and synergistic roles in enzyme-catalyzed regioselective and complete hydrolytic deprotection of O-acetylated β-D-glucopyranosides of N-arylacetohydroxamic acids,"Baba A, Yoshioka T.",J Org Chem. 2012 Feb 17;77(4):1675-84. doi: 10.1021/jo202123s. Epub 2012 Jan 24.,Baba A,J Org Chem,2012,2012/1/31,,,10.1021/jo202123s
22823937,Production and characterisation of monoclonal antibodies for the quantification of potentially allergenic xylanase from Aspergillus niger,"Sega M, Zanetti C, Rizzi C, Olivieri M, Chignola R, Zoccatelli G.",Food Addit Contam Part A Chem Anal Control Expo Risk Assess. 2012;29(9):1356-63. doi: 10.1080/19440049.2012.698657. Epub 2012 Jul 24.,Sega M,Food Addit Contam Part A Chem Anal Control Expo Risk Assess,2012,2012/7/25,,,10.1080/19440049.2012.698657
23101390,"Cloning and bioinformatic analysis of an acidophilic beta-mannanase gene, Anman5A, from Aspergillus niger LW-1","Zhao SG, Wu MC, Tang CD, Gao SJ, Zhang HM, Li JF.",Prikl Biokhim Mikrobiol. 2012 Sep-Oct;48(5):522-30.,Zhao SG,Prikl Biokhim Mikrobiol,2012,2012/10/30,,,
22239674,Change in tea polyphenol and purine alkaloid composition during solid-state fungal fermentation of postfermented tea,"Qin JH, Li N, Tu PF, Ma ZZ, Zhang L.",J Agric Food Chem. 2012 Feb 8;60(5):1213-7. doi: 10.1021/jf204844g. Epub 2012 Jan 27.,Qin JH,J Agric Food Chem,2012,2012/1/14,,,10.1021/jf204844g
22959766,Possible conformation of amphotericin B dimer in membrane-bound assembly as deduced from solid-state NMR,"Umegawa Y, Adachi T, Matsumori N, Murata M.",Bioorg Med Chem. 2012 Oct 1;20(19):5699-704. doi: 10.1016/j.bmc.2012.08.016. Epub 2012 Aug 19.,Umegawa Y,Bioorg Med Chem,2012,2012/9/11,,,10.1016/j.bmc.2012.08.016
22790366,Promotion effect by ε-poly-L-lysine on the enzymatic reaction of glucose oxidase with ferricyanide ion as an oxidant,"Uematsu K, Yamasaki M, Hibi T, Katano H.",Anal Sci. 2012;28(7):657-60. doi: 10.2116/analsci.28.657.,Uematsu K,Anal Sci,2012,2012/7/14,,,10.2116/analsci.28.657
21929282,A new triterpene from Barringtonia asiatica,"Ragasa CY, Espineli DL, Shen CC.",Nat Prod Res. 2012;26(20):1869-75. doi: 10.1080/14786419.2011.619187. Epub 2011 Sep 19.,Ragasa CY,Nat Prod Res,2012,2011/9/21,,,10.1080/14786419.2011.619187
22613889,Multiple amino acid substitutions significantly improve the thermostability of feruloyl esterase A from Aspergillus niger,"Zhang SB, Pei XQ, Wu ZL.",Bioresour Technol. 2012 Aug;117:140-7. doi: 10.1016/j.biortech.2012.04.042. Epub 2012 Apr 26.,Zhang SB,Bioresour Technol,2012,2012/5/23,,,10.1016/j.biortech.2012.04.042
22503148,Production of cellulases from Aspergillus niger NS-2 in solid state fermentation on agricultural and kitchen waste residues,"Bansal N, Tewari R, Soni R, Soni SK.",Waste Manag. 2012 Jul;32(7):1341-6. doi: 10.1016/j.wasman.2012.03.006. Epub 2012 Apr 12.,Bansal N,Waste Manag,2012,2012/4/17,,,10.1016/j.wasman.2012.03.006
23569884,Production of chitosan from endolichenic fungi isolated from mangrove environment and its antagonistic activity,"Logesh AR, Thillaimaharani KA, Sharmila K, Kalaiselvam M, Raffi SM.",Asian Pac J Trop Biomed. 2012 Feb;2(2):140-3. doi: 10.1016/S2221-1691(11)60208-6.,Logesh AR,Asian Pac J Trop Biomed,2012,2013/4/10,PMC3609263,,10.1016/S2221-1691(11)60208-6
